Time, Fraction, Decimal ID, Hexadecimal ID, Power
44893.0555093,  0.92445, 25485,  638D,    11
44893.3567477,  0.53985, 25485,  638D,    54
44893.5353935,  0.01078, 15424,  3C40,    47
44893.7616782,  0.72446, 25485,  638D,    15
44894.4539468,  0.52888, 17262,  436E,    53
44894.4543750,  0.29179, 17543,  4487,    12
44894.5029282,  0.31049, 17543,  4487,    16
44895.0529977,  0.84247, 17543,  4487,    52
44895.0785995,  0.77181, 58119,  E307,    10
44895.3030556,  0.91386,  2269,   8DD,    15
44896.0474769,  0.48871, 49921,  C301,    53
44896.0532523,  0.34668, 58119,  E307,    53
44896.3497454,  0.26952, 17543,  4487,    14
44896.5044444,  0.52838, 49453,  C12D,    12
44896.5327894,  0.13517, 52869,  CE85,    54
44896.6104745,  0.47114, 14732,  398C,    14
44896.6292361,  0.55428, 42185,  A4C9,    54
44896.7092593,  0.23604, 60506,  EC5A,    51
44896.7783333,  0.94055, 15992,  3E78,    14
44896.9217708,  0.55130, 15424,  3C40,    53
44896.9547338,  0.13605,   586,   24A,    24
44897.1018403,  0.10985,   586,   24A,    13
44897.1971528,  0.24636, 49921,  C301,    12
44897.3832407,  0.12379, 49921,  C301,    12
44897.6569792,  0.74174, 15992,  3E78,    52
44897.8268750,  0.52747,  4735,  127F,    12
44897.9886343,  0.17882,  2269,   8DD,    55
44897.9986921,  0.71174, 28072,  6DA8,    51
44898.1294676,  0.14311, 60537,  EC79,    11
44898.2474074,  0.68347, 58535,  E4A7,    16
44898.3897222,  0.11515, 54254,  D3EE,    61
44898.5247917,  0.82682,  4735,  127F,    12
44898.7159375,  0.42086, 42185,  A4C9,    54
44898.9234491,  0.36221, 30687,  77DF,    11
44899.1365741,  0.17798, 60506,  EC5A,    27
44899.5327546,  0.72191, 28072,  6DA8,    50
44899.5675347,  0.52632, 30687,  77DF,    54
44899.8798148,  0.74827, 17543,  4487,    11
44900.1836690,  0.51981, 49921,  C301,    54
44900.2416319,  0.82759, 63925,  F9B5,    13
44900.2458449,  0.44059,  7482,  1D3A,    55
44900.3881134,  0.99282, 58119,  E307,    15
44900.8068287,  0.55752, 49453,  C12D,    12
44900.8547454,  0.96059, 15424,  3C40,    52
44900.9207986,  0.91862, 14732,  398C,    12
44900.9438773,  0.20690, 60506,  EC5A,    12
44901.2622222,  0.55209, 15424,  3C40,    54
44901.4413773,  0.40641, 14732,  398C,    54
44901.9577894,  0.12353, 49921,  C301,    13
44902.0892245,  0.98858, 15424,  3C40,    12
44902.8542014,  0.53546, 17543,  4487,    54
44903.1613310,  0.36101, 23779,  5CE3,    24
44903.6695486,  0.41880,  7482,  1D3A,    13
44903.7505787,  0.69189, 62357,  F395,    11
44903.8909491,  0.90095,   105,    69,    14
44904.1550926,  0.22387, 15424,  3C40,    12
44904.2012616,  0.44664, 58119,  E307,    11
44904.2763426,  0.69345, 35587,  8B03,     9
44904.4209606,  0.11213, 35587,  8B03,    12
44904.4371875,  0.16423, 15424,  3C40,    14
44904.5407986,  0.94487, 15992,  3E78,    11
44904.6173148,  0.63136, 28072,  6DA8,    21
44904.6812384,  0.40192, 21757,  54FD,    53
44904.6942014,  0.28070, 17543,  4487,    13
44904.8029745,  0.67456, 27586,  6BC2,    54
44905.4039005,  0.16526, 23779,  5CE3,    12
44905.7393171,  0.80764, 35587,  8B03,    55
44906.0166667,  0.87503, 60537,  EC79,    38
44906.3247106,  0.51753, 49921,  C301,    13
44907.1380324,  0.61970, 30687,  77DF,    55
44907.9666667,  0.94454, 17543,  4487,    12
44907.9907755,  0.68829, 21757,  54FD,    12
44908.0628588,  0.39048, 44510,  ADDE,    59
44908.4880093,  0.43130,  4735,  127F,    28
44908.5253819,  0.82838, 49921,  C301,    23
44908.5581713,  0.85502, 49921,  C301,    27
44908.9558218,  0.85557, 15424,  3C40,    27
44909.3477199,  0.46015, 29365,  72B5,    29
44909.5111227,  0.92678, 17262,  436E,    30
44909.5211574,  0.23448, 60537,  EC79,    28
44909.5549421,  0.31833, 15992,  3E78,    29
44910.2780208,  0.92716, 58119,  E307,    26
44910.2890046,  0.68817, 17543,  4487,    28
44910.3657523,  0.30941, 14732,  398C,    64
44910.5377199,  0.74241, 49921,  C301,    28
44910.8102778,  0.39880, 60506,  EC5A,     6
44910.9351968,  0.49591, 49921,  C301,    38
44911.0058102,  0.01267, 54254,  D3EE,    50
44911.2344676,  0.32073, 36201,  8D69,     4
44911.4262269,  0.27326,  2269,   8DD,     7
44911.6247106,  0.55800, 15992,  3E78,    51
44911.6466088,  0.61396,   105,    69,     7
44911.7574306,  0.76713, 24347,  5F1B,    50
44912.0914352,  0.68603, 59160,  E718,    50
44912.1884375,  0.56877, 23779,  5CE3,    50
44912.3247917,  0.18295, 53926,  D2A6,    20
44912.3297917,  0.14208, 17543,  4487,     7
44913.0385648,  0.82051,  4735,  127F,     7
44913.0462847,  0.43104, 30687,  77DF,    43
44913.1319792,  0.02909, 17543,  4487,     3
44913.5362269,  0.12525, 28072,  6DA8,     8
44913.7251273,  0.13382, 25822,  64DE,    28
44913.9438079,  0.06811, 58119,  E307,     7
44914.0153935,  0.10195,  2269,   8DD,     8
44914.2170949,  0.24098, 55827,  DA13,     7
44914.3718866,  0.76689,   586,   24A,     7
44914.3924306,  0.22742, 25110,  6216,     5
44914.4766088,  0.52612, 49921,  C301,    18
44914.8776736,  0.38184, 49678,  C20E,    16
44915.4829051,  0.56980, 60537,  EC79,     9
44916.2946528,  0.48002, 58119,  E307,     9
44916.9776042,  0.66122, 49921,  C301,     8
44917.9805556,  0.62412, 63925,  F9B5,    41
44918.1822338,  0.65865, 42185,  A4C9,    51
44918.4681944,  0.35141, 62357,  F395,     9
44918.4858333,  0.35861, 15424,  3C40,     8
44918.6377431,  0.51367, 36201,  8D69,    18
44918.7473958,  0.89486, 26734,  686E,     9
44919.0071065,  0.73276, 17543,  4487,     9
44919.1689120,  0.66986, 14732,  398C,    35
44919.2506944,  0.11609, 15424,  3C40,    18
44919.3635185,  0.86942, 17722,  453A,     6
44920.0329514,  0.78391, 59160,  E718,    11
44920.3274074,  0.39218, 49921,  C301,    10
44920.5887847,  0.86860,   105,    69,    52
44920.6473264,  0.19178, 63381,  F795,    38
44920.7454282,  0.07462, 14732,  398C,     8
44920.9059375,  0.45888, 17262,  436E,     7
44921.0544907,  0.47563, 60537,  EC79,    51
44921.0946528,  0.98198,   105,    69,     9
44921.3314352,  0.69715, 58535,  E4A7,    51
44921.3903704,  0.50664, 17441,  4421,    52
44922.7528009,  0.70792, 49678,  C20E,    10
44922.8050579,  0.04476,  4735,  127F,    38
44922.8773958,  0.43689, 28072,  6DA8,    51
44922.9291319,  0.97518, 42476,  A5EC,    48
44922.9422685,  0.13881, 58119,  E307,     9
44923.0929514,  0.85367, 15992,  3E78,    52
44923.6084606,  0.05470,  2269,   8DD,    52
44923.6822685,  0.86193,   586,   24A,     8
44923.8207176,  0.23837, 61965,  F20D,     4
44923.8377199,  0.83918, 41555,  A253,    52
44924.4880671,  0.64173, 25150,  623E,     8
44924.6652315,  0.46696, 25485,  638D,     9
44925.0516435,  0.98620, 42185,  A4C9,    15
44925.1124306,  0.92874, 17722,  453A,    10
44925.1217130,  0.13934, 58535,  E4A7,    52
44925.1545370,  0.82231, 17543,  4487,    12
44925.1593056,  0.47049, 17441,  4421,     9
44925.3999769,  0.61464, 58535,  E4A7,    21
44925.4575000,  0.55646, 15992,  3E78,    52
44925.5831134,  0.37718, 36201,  8D69,    10
44925.6394792,  0.20743,  4735,  127F,    52
44925.7337847,  0.64903, 25110,  6216,     8
44925.7380093,  0.50443, 26734,  686E,     8
44925.8059722,  0.97569,   105,    69,    22
44926.1378241,  0.83179,  2269,   8DD,     8
44926.3660880,  0.66686, 35587,  8B03,    50
44926.8860185,  0.66417,  4735,  127F,    10
44927.3775347,  0.76418, 60537,  EC79,    11
44927.5612616,  0.85315, 49453,  C12D,    49
44927.6391435,  0.17009, 60537,  EC79,    10
44928.0807755,  0.14613, 17543,  4487,    63
44928.4739236,  0.06766, 14732,  398C,     9
44928.5589931,  0.80171, 30639,  77AF,    10
44928.9801157,  0.90734, 25150,  623E,    18
44930.0858449,  0.70372, 15992,  3E78,     9
44930.1658796,  0.63861, 41555,  A253,    11
44930.4873727,  0.95574, 30687,  77DF,    10
44930.6493519,  0.61399, 24347,  5F1B,     9
44930.8766319,  0.21009, 25150,  623E,    11
44931.8945370,  0.73514, 58535,  E4A7,    44
44931.9807986,  0.48578, 29365,  72B5,    43
44932.0523727,  0.10022,  7482,  1D3A,    52
44932.0614815,  0.39964, 17262,  436E,    11
44932.7476620,  0.85502,  9373,  249D,    51
44932.7946875,  0.65887, 57014,  DEB6,    39
44932.7959259,  0.47517, 25485,  638D,    51
44933.0914468,  0.25877, 60506,  EC5A,    10
44933.1444444,  0.38162, 49921,  C301,    11
44933.6695833,  0.80810, 60537,  EC79,    34
44933.8438310,  0.41140, 14732,  398C,    10
44933.9667130,  0.00382, 15992,  3E78,    14
44934.1199884,  0.69844,  4735,  127F,    51
44934.1596759,  0.85571, 26734,  686E,    10
44934.3242130,  0.57278, 60506,  EC5A,    52
44934.3718171,  0.84503, 15992,  3E78,    11
44934.4681944,  0.09967, 24347,  5F1B,    50
44934.7241435,  0.74618,   586,   24A,    51
44934.8211227,  0.15960, 60570,  EC9A,    51
44934.9556829,  0.46099, 58119,  E307,    11
44934.9589699,  0.84887, 35587,  8B03,    12
44935.1893519,  0.66129,  2269,   8DD,    11
44935.2468866,  0.45722, 30687,  77DF,    10
44935.5669907,  0.67799, 17262,  436E,    11
44935.5874653,  0.85115, 17262,  436E,    10
44936.0934144,  0.64600, 60570,  EC9A,    11
44936.1795370,  0.99354, 15992,  3E78,    43
44936.2089236,  0.66652, 52869,  CE85,    28
44936.3638542,  0.91288, 14732,  398C,    48
44936.4234954,  0.90527, 60506,  EC5A,    15
44937.0185301,  0.32501, 59160,  E718,    37
44937.1156481,  0.04488, 49678,  C20E,    52
44937.9229630,  0.44030, 27586,  6BC2,    51
44938.0686921,  0.74087, 14732,  398C,    11
44938.1500579,  0.84991, 15424,  3C40,    50
44938.2977431,  0.43257, 36201,  8D69,    50
44938.4671412,  0.56481, 30687,  77DF,    11
44938.5501505,  0.43617, 55827,  DA13,    52
44938.9479514,  0.53623,  4735,  127F,    51
44939.1207755,  0.42264,  2269,   8DD,    51
44939.2132639,  0.29839, 25485,  638D,    10
44939.9064120,  0.98855,   586,   24A,    36
44940.0929282,  0.68263, 21757,  54FD,    52
44940.1094213,  0.28689,  2269,   8DD,    11
44940.1445949,  0.11225, 15992,  3E78,    10
44940.3049537,  0.14774, 14732,  398C,    51
44940.3678472,  0.08671, 49921,  C301,    11
44940.5913194,  0.14693,  4735,  127F,    49
44940.8577315,  0.07166, 63925,  F9B5,    52
44941.1607523,  0.16461,  7482,  1D3A,    51
44941.2472222,  0.23042, 55827,  DA13,    16
44941.8581597,  0.75592, 54254,  D3EE,    11
44942.3210301,  0.26136, 27586,  6BC2,    49
44942.7321296,  0.14321, 49678,  C20E,    51
44942.8389005,  0.74927, 15992,  3E78,    16
44942.9118287,  0.76305, 17441,  4421,    11
44943.0319213,  0.62764, 42476,  A5EC,    15
44943.2418056,  0.29117, 51282,  C852,    10
44943.3251968,  0.53280,  7482,  1D3A,    10
44943.3594792,  0.79195, 42476,  A5EC,    56
44943.6940856,  0.69079,  4735,  127F,    10
44944.0320370,  0.23717, 42476,  A5EC,    11
44944.8149306,  0.35143, 11596,  2D4C,    39
44944.8689815,  0.71716,  9373,  249D,    12
44944.9304630,  0.20549, 49921,  C301,    51
44944.9564931,  0.60794, 25485,  638D,    11
44945.1088079,  0.00586, 23779,  5CE3,     9
44945.6657523,  0.59529,  2269,   8DD,    47
44945.7517014,  0.22152, 49921,  C301,    11
44945.9074653,  0.50263, 29365,  72B5,    11
44946.7207060,  0.20112, 24347,  5F1B,    18
44946.8683565,  0.36470, 23779,  5CE3,    51
44947.0420833,  0.16922, 15424,  3C40,    23
44947.2466319,  0.56325, 30687,  77DF,    10
44947.3609491,  0.61948, 58119,  E307,    47
44947.7665162,  0.13545,  2269,   8DD,    53
44947.9766088,  0.85173, 15992,  3E78,    18
44947.9978819,  0.35491, 17543,  4487,     8
44948.0945602,  0.19445, 63381,  F795,    51
44948.1805208,  0.35767, 36201,  8D69,     9
44948.2172685,  0.81355, 60537,  EC79,    52
44948.3261690,  0.94881, 58119,  E307,    12
44948.4991898,  0.86906, 49921,  C301,    51
44948.6976273,  0.02866, 44510,  ADDE,    12
44948.7563426,  0.46848, 15424,  3C40,    51
44948.7733681,  0.62054, 55827,  DA13,    12
44948.9263657,  0.64171, 59160,  E718,    52
44949.0858912,  0.09804, 49921,  C301,    11
44949.1289236,  0.43404, 17543,  4487,    52
44949.3595718,  0.47880, 28072,  6DA8,    52
44950.0946296,  0.42756, 11596,  2D4C,    52
44950.1207870,  0.81947, 17543,  4487,    10
44950.1498264,  0.24837,   105,    69,    45
44950.6246412,  0.24338, 14732,  398C,    10
44950.7181134,  0.87736, 51282,  C852,    10
44951.4922685,  0.16855, 60570,  EC9A,    11
44951.5071065,  0.98870, 60537,  EC79,    52
44951.7106366,  0.27540, 49453,  C12D,     8
44951.8700231,  0.78734, 63925,  F9B5,    80
44952.3845602,  0.92644, 49921,  C301,    35
44952.5625926,  0.72460, 49453,  C12D,    75
44952.6306481,  0.91554, 60570,  EC9A,    75
44952.8276736,  0.85192, 55827,  DA13,    36
44953.7179051,  0.41863, 30687,  77DF,    33
44953.8568866,  0.91516,  2269,   8DD,    34
44954.0468866,  0.94962, 49921,  C301,    73
44954.2964005,  0.06766, 17441,  4421,    75
44954.9267361,  0.71930, 60537,  EC79,    75
44954.9814931,  0.24242, 17441,  4421,    56
44955.0381597,  0.24156, 23779,  5CE3,    74
44955.0864583,  0.63866, 59160,  E718,    60
44955.5734028,  0.74162, 17543,  4487,    34
44956.0746412,  0.16989,   586,   24A,    74
44956.6986806,  0.43144, 15992,  3E78,    71
44956.7219213,  0.97362,   586,   24A,    57
44956.9396991,  0.99604,  9373,  249D,    33
44957.1069444,  0.32971, 62357,  F395,    35
44957.2778356,  0.27648, 60570,  EC9A,    39
44957.3171644,  0.61389, 14732,  398C,    75
44957.4219792,  0.09953, 53926,  D2A6,    74
44957.5940509,  0.04447, 59160,  E718,    32
44957.8995949,  0.92610, 25110,  6216,    32
44957.9729630,  0.30307, 42476,  A5EC,    34
44957.9922801,  0.62500, 11596,  2D4C,    34
44958.0638773,  0.13449, 63925,  F9B5,    34
44958.0712963,  0.34332, 15424,  3C40,    73
44958.1437037,  0.38068, 17441,  4421,    33
44958.3470949,  0.21998,   105,    69,    33
44959.2962500,  0.35174, 17543,  4487,    74
44959.6907292,  0.82912, 49921,  C301,    75
44959.6923843,  0.04430, 15424,  3C40,    32
44959.8017130,  0.70070, 27586,  6BC2,    43
44960.1098148,  0.73132, 17262,  436E,    52
44960.4010532,  0.11918, 15992,  3E78,    32
44960.4657176,  0.13545, 60537,  EC79,    76
44960.4794792,  0.29160, 58535,  E4A7,    74
44960.7775116,  0.90899, 49678,  C20E,    33
44960.7820718,  0.15667, 17543,  4487,    75
44961.0142940,  0.87671, 49678,  C20E,    36
44961.1717708,  0.21962, 15424,  3C40,    31
44961.2855556,  0.40876, 58535,  E4A7,    75
44961.3108218,  0.38889, 58119,  E307,    31
44961.3481134,  0.68049, 17262,  436E,    76
44961.3704630,  0.57482, 28072,  6DA8,    35
44961.7474537,  0.28718, 23779,  5CE3,    32
44962.3678704,  0.10154,   586,   24A,    34
44962.8779630,  0.42182, 51282,  C852,    74
