"Date and Time (UTC)","Receiver","Transmitter","Transmitter Name","Transmitter Serial","Sensor Value","Sensor Unit","Station Name","Latitude","Longitude"
2017-10-20 04:06:44,"VR2W-132368","A69-9006-15755",NA,1276055,2.1223,"m",NA,NA,NA
2017-10-20 04:08:41,"VR2W-132368","A69-9006-15754",NA,1276055,14.1418,"°C",NA,NA,NA
2017-10-20 04:11:08,"VR2W-132368","A69-9006-15755",NA,1276055,2.1223,"m",NA,NA,NA
2017-10-20 04:13:19,"VR2W-132368","A69-9006-15754",NA,1276055,14.2987,"°C",NA,NA,NA
2017-10-20 04:14:53,"VR2W-132368","A69-9006-15755",NA,1276055,2.1223,"m",NA,NA,NA
2017-10-20 04:16:37,"VR2W-132368","A69-9006-15754",NA,1276055,14.2987,"°C",NA,NA,NA
2017-10-20 04:18:38,"VR2W-132368","A69-9006-15755",NA,1276055,3.0319,"m",NA,NA,NA
2017-10-20 04:21:16,"VR2W-132368","A69-9006-15754",NA,1276055,14.4556,"°C",NA,NA,NA
2017-10-20 04:23:45,"VR2W-132368","A69-9006-15755",NA,1276055,3.3351,"m",NA,NA,NA
2017-09-20 14:23:09,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-09-20 14:25:52,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-10-03 05:52:26,"VR2W-132369","A69-9006-15756",NA,1276056,9.4348,"°C",NA,NA,NA
2017-10-03 05:54:26,"VR2W-132369","A69-9006-15757",NA,1276056,10.3087,"m",NA,NA,NA
2017-10-10 21:20:03,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-10-19 03:41:53,"VR2W-132369","A69-9006-15750",NA,1276053,8.1796,"°C",NA,NA,NA
2017-10-19 06:01:42,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-10-19 12:20:11,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-10-19 12:22:35,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-10-19 19:45:40,"VR2W-132369","A69-9006-15769",NA,1276062,12.7343,"m",NA,NA,NA
2017-10-22 20:58:52,"VR2W-132369","A69-9006-15756",NA,1276056,14.2987,"°C",NA,NA,NA
2017-10-22 21:03:47,"VR2W-132369","A69-9006-15756",NA,1276056,14.1418,"°C",NA,NA,NA
2017-10-22 21:05:44,"VR2W-132369","A69-9006-15757",NA,1276056,3.3351,"m",NA,NA,NA
2017-10-23 20:07:41,"VR2W-132369","A69-9006-15757",NA,1276056,10.9151,"m",NA,NA,NA
2017-10-23 20:30:30,"VR2W-132369","A69-9006-15756",NA,1276056,13.828,"°C",NA,NA,NA
2017-11-01 11:37:19,"VR2W-132369","A69-1602-29345",NA,1276066,NA,NA,NA,NA,NA
2017-11-08 14:44:21,"VR2W-132369","A69-9006-15764",NA,1276060,9.5917,"°C",NA,NA,NA
2017-11-08 15:02:08,"VR2W-132369","A69-9006-15765",NA,1276060,2.4255,"m",NA,NA,NA
2017-11-08 15:04:05,"VR2W-132369","A69-9006-15764",NA,1276060,9.9055,"°C",NA,NA,NA
2017-11-08 15:06:32,"VR2W-132369","A69-9006-15765",NA,1276060,3.0319,"m",NA,NA,NA
2017-11-08 15:08:41,"VR2W-132369","A69-9006-15764",NA,1276060,9.7486,"°C",NA,NA,NA
2017-11-08 15:10:13,"VR2W-132369","A69-9006-15765",NA,1276060,2.7287,"m",NA,NA,NA
2017-11-08 15:11:51,"VR2W-132369","A69-9006-15764",NA,1276060,9.7486,"°C",NA,NA,NA
2017-11-08 15:13:42,"VR2W-132369","A69-9006-15765",NA,1276060,1.8191,"m",NA,NA,NA
2017-11-09 05:57:09,"VR2W-132369","A69-9006-15742",NA,1276049,9.5917,"°C",NA,NA,NA
2017-11-09 10:14:04,"VR2W-132369","A69-9006-15742",NA,1276049,9.5917,"°C",NA,NA,NA
2017-11-13 02:35:32,"VR2W-132369","A69-9006-15742",NA,1276049,7.552,"°C",NA,NA,NA
2017-11-13 02:38:04,"VR2W-132369","A69-9006-15743",NA,1276049,0.9095,"m",NA,NA,NA
2017-11-13 02:40:23,"VR2W-132369","A69-9006-15742",NA,1276049,7.552,"°C",NA,NA,NA
2017-11-13 02:42:15,"VR2W-132369","A69-9006-15743",NA,1276049,1.8191,"m",NA,NA,NA
2017-11-13 02:44:32,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 02:46:20,"VR2W-132369","A69-9006-15743",NA,1276049,1.5159,"m",NA,NA,NA
2017-11-13 02:48:30,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 02:50:08,"VR2W-132369","A69-9006-15743",NA,1276049,1.2127,"m",NA,NA,NA
2017-11-13 02:51:58,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 02:54:12,"VR2W-132369","A69-9006-15743",NA,1276049,1.5159,"m",NA,NA,NA
2017-11-13 02:55:56,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 02:57:56,"VR2W-132369","A69-9006-15743",NA,1276049,1.5159,"m",NA,NA,NA
2017-11-13 03:00:32,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:02:58,"VR2W-132369","A69-9006-15743",NA,1276049,3.0319,"m",NA,NA,NA
2017-11-13 03:05:04,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:06:32,"VR2W-132369","A69-9006-15743",NA,1276049,2.7287,"m",NA,NA,NA
2017-11-13 03:09:34,"VR2W-132369","A69-9006-15743",NA,1276049,2.7287,"m",NA,NA,NA
2017-11-13 03:13:12,"VR2W-132369","A69-9006-15743",NA,1276049,1.5159,"m",NA,NA,NA
2017-11-13 03:15:38,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:17:48,"VR2W-132369","A69-9006-15743",NA,1276049,2.7287,"m",NA,NA,NA
2017-11-13 03:19:21,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:23:00,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:25:28,"VR2W-132369","A69-9006-15743",NA,1276049,1.5159,"m",NA,NA,NA
2017-11-13 03:27:38,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:29:14,"VR2W-132369","A69-9006-15743",NA,1276049,3.0319,"m",NA,NA,NA
2017-11-13 03:31:00,"VR2W-132369","A69-9006-15742",NA,1276049,7.3951,"°C",NA,NA,NA
2017-11-13 03:33:07,"VR2W-132369","A69-9006-15743",NA,1276049,2.4255,"m",NA,NA,NA
2017-11-13 03:34:37,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 03:36:11,"VR2W-132369","A69-9006-15743",NA,1276049,4.5479,"m",NA,NA,NA
2017-11-13 03:37:53,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 03:39:51,"VR2W-132369","A69-9006-15743",NA,1276049,2.4255,"m",NA,NA,NA
2017-11-13 03:42:22,"VR2W-132369","A69-9006-15742",NA,1276049,6.9244,"°C",NA,NA,NA
2017-11-13 03:44:40,"VR2W-132369","A69-9006-15743",NA,1276049,6.3671,"m",NA,NA,NA
2017-11-13 03:46:29,"VR2W-132369","A69-9006-15742",NA,1276049,6.9244,"°C",NA,NA,NA
2017-11-13 03:48:42,"VR2W-132369","A69-9006-15743",NA,1276049,3.6383,"m",NA,NA,NA
2017-11-13 03:52:18,"VR2W-132369","A69-9006-15743",NA,1276049,5.4575,"m",NA,NA,NA
2017-11-13 03:54:43,"VR2W-132369","A69-9006-15742",NA,1276049,6.9244,"°C",NA,NA,NA
2017-11-13 03:56:50,"VR2W-132369","A69-9006-15743",NA,1276049,3.6383,"m",NA,NA,NA
2017-11-13 03:58:17,"VR2W-132369","A69-9006-15742",NA,1276049,7.0813,"°C",NA,NA,NA
2017-11-13 03:59:48,"VR2W-132369","A69-9006-15743",NA,1276049,3.9415,"m",NA,NA,NA
2017-11-13 04:01:23,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:03:08,"VR2W-132369","A69-9006-15743",NA,1276049,3.6383,"m",NA,NA,NA
2017-11-13 04:05:11,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:07:52,"VR2W-132369","A69-9006-15743",NA,1276049,2.4255,"m",NA,NA,NA
2017-11-13 04:10:29,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:12:57,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:15:09,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:16:46,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:18:37,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:20:53,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:22:41,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:24:50,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:26:24,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:28:08,"VR2W-132369","A69-9006-15743",NA,1276049,3.0319,"m",NA,NA,NA
2017-11-13 04:30:09,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:32:46,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:35:15,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:37:29,"VR2W-132369","A69-9006-15743",NA,1276049,3.0319,"m",NA,NA,NA
2017-11-13 04:39:10,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:41:08,"VR2W-132369","A69-9006-15743",NA,1276049,3.0319,"m",NA,NA,NA
2017-11-13 04:43:37,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:45:49,"VR2W-132369","A69-9006-15743",NA,1276049,3.0319,"m",NA,NA,NA
2017-11-13 04:47:29,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:49:22,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:51:45,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:53:44,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 04:56:19,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 04:58:43,"VR2W-132369","A69-9006-15743",NA,1276049,3.6383,"m",NA,NA,NA
2017-11-13 05:00:44,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 05:03:22,"VR2W-132369","A69-9006-15743",NA,1276049,3.3351,"m",NA,NA,NA
2017-11-13 05:05:53,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 05:08:09,"VR2W-132369","A69-9006-15743",NA,1276049,4.8511,"m",NA,NA,NA
2017-11-13 05:09:56,"VR2W-132369","A69-9006-15742",NA,1276049,7.2382,"°C",NA,NA,NA
2017-11-13 05:12:03,"VR2W-132369","A69-9006-15743",NA,1276049,7.8831,"m",NA,NA,NA
2017-09-12 21:05:49,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 21:06:21,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:41:33,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:42:15,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:43:19,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:44:18,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:45:09,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:45:40,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:46:25,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:46:45,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:47:06,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:47:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:47:57,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:48:33,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:49:27,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:50:06,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:51:04,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:51:52,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:52:20,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:52:56,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:53:50,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:54:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:55:27,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:56:14,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:56:40,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:57:12,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:57:59,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:58:22,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:58:51,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 22:59:30,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:00:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:01:19,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:01:48,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:02:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:03:31,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:04:26,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:06:09,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:07:06,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:07:51,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:08:13,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:08:36,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:09:05,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:09:43,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:10:40,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:11:24,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:11:45,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:12:07,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:12:33,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:13:06,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:13:52,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:14:16,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:14:45,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:15:25,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:16:24,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:17:15,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:17:46,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:18:31,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:18:51,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:19:12,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:19:35,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:20:03,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:20:39,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:21:33,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:22:13,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:23:13,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:24:04,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:24:38,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:25:26,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:25:53,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:26:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:27:22,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:27:59,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:28:54,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:29:36,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:30:40,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:31:40,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:32:31,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:33:04,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:33:52,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:34:18,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:34:50,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:35:36,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:36:00,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:36:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:37:08,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:38:08,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:38:58,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:39:29,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:40:12,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:41:19,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:42:24,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:43:25,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:44:19,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:44:59,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:45:59,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:46:50,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:47:24,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:48:14,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:48:43,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-12 23:49:23,"VR2W-132370","A69-1601-35761",NA,1216741,NA,NA,NA,NA,NA
2017-09-15 11:15:35,"VR2W-132371","A69-9006-15753",NA,1276054,-9.999999999998e-05,"m",NA,NA,NA
2017-09-15 11:17:11,"VR2W-132371","A69-9006-15752",NA,1276054,14.1418,"°C",NA,NA,NA
2017-09-15 11:18:57,"VR2W-132371","A69-9006-15753",NA,1276054,10.6119,"m",NA,NA,NA
2017-09-15 11:24:09,"VR2W-132371","A69-9006-15752",NA,1276054,13.0435,"°C",NA,NA,NA
2017-09-15 11:25:51,"VR2W-132371","A69-9006-15753",NA,1276054,14.5535,"m",NA,NA,NA
2017-09-15 11:27:50,"VR2W-132371","A69-9006-15752",NA,1276054,11.3176,"°C",NA,NA,NA
2017-09-15 11:38:19,"VR2W-132371","A69-9006-15753",NA,1276054,14.8567,"m",NA,NA,NA
2017-09-15 11:40:12,"VR2W-132371","A69-9006-15752",NA,1276054,7.8658,"°C",NA,NA,NA
2017-09-15 11:42:30,"VR2W-132371","A69-9006-15753",NA,1276054,14.8567,"m",NA,NA,NA
2017-09-15 11:44:20,"VR2W-132371","A69-9006-15752",NA,1276054,7.3951,"°C",NA,NA,NA
2017-09-15 11:48:20,"VR2W-132371","A69-9006-15752",NA,1276054,6.9244,"°C",NA,NA,NA
2017-09-15 11:50:23,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 11:53:03,"VR2W-132371","A69-9006-15752",NA,1276054,6.4537,"°C",NA,NA,NA
2017-09-15 11:55:38,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 11:58:04,"VR2W-132371","A69-9006-15752",NA,1276054,6.1399,"°C",NA,NA,NA
2017-09-15 12:00:09,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:01:36,"VR2W-132371","A69-9006-15752",NA,1276054,5.8261,"°C",NA,NA,NA
2017-09-15 12:03:02,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:04:29,"VR2W-132371","A69-9006-15752",NA,1276054,5.6692,"°C",NA,NA,NA
2017-09-15 12:05:59,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:07:33,"VR2W-132371","A69-9006-15752",NA,1276054,5.6692,"°C",NA,NA,NA
2017-09-15 12:09:16,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:11:15,"VR2W-132371","A69-9006-15752",NA,1276054,5.5123,"°C",NA,NA,NA
2017-09-15 12:13:49,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:16:10,"VR2W-132371","A69-9006-15752",NA,1276054,5.3554,"°C",NA,NA,NA
2017-09-15 12:18:07,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:20:36,"VR2W-132371","A69-9006-15752",NA,1276054,5.1985,"°C",NA,NA,NA
2017-09-15 12:22:46,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:24:23,"VR2W-132371","A69-9006-15752",NA,1276054,5.1985,"°C",NA,NA,NA
2017-09-15 12:26:10,"VR2W-132371","A69-9006-15753",NA,1276054,17.8887,"m",NA,NA,NA
2017-09-15 12:28:19,"VR2W-132371","A69-9006-15752",NA,1276054,5.0416,"°C",NA,NA,NA
2017-09-15 12:29:52,"VR2W-132371","A69-9006-15753",NA,1276054,17.5855,"m",NA,NA,NA
2017-09-15 12:31:31,"VR2W-132371","A69-9006-15752",NA,1276054,5.0416,"°C",NA,NA,NA
2017-09-15 12:33:25,"VR2W-132371","A69-9006-15753",NA,1276054,17.8887,"m",NA,NA,NA
2017-09-15 12:35:48,"VR2W-132371","A69-9006-15752",NA,1276054,5.0416,"°C",NA,NA,NA
2017-09-15 12:37:47,"VR2W-132371","A69-9006-15753",NA,1276054,17.8887,"m",NA,NA,NA
2017-09-15 12:40:20,"VR2W-132371","A69-9006-15752",NA,1276054,5.0416,"°C",NA,NA,NA
2017-09-15 12:42:42,"VR2W-132371","A69-9006-15753",NA,1276054,17.8887,"m",NA,NA,NA
2017-09-15 12:44:39,"VR2W-132371","A69-9006-15752",NA,1276054,5.0416,"°C",NA,NA,NA
2017-09-15 12:47:10,"VR2W-132371","A69-9006-15753",NA,1276054,15.1599,"m",NA,NA,NA
2017-09-15 12:49:25,"VR2W-132371","A69-9006-15752",NA,1276054,4.8847,"°C",NA,NA,NA
2017-09-15 12:51:10,"VR2W-132371","A69-9006-15753",NA,1276054,22.7399,"m",NA,NA,NA
2017-09-15 12:53:14,"VR2W-132371","A69-9006-15752",NA,1276054,4.8847,"°C",NA,NA,NA
2017-09-15 12:55:57,"VR2W-132371","A69-9006-15753",NA,1276054,22.7399,"m",NA,NA,NA
2017-09-15 12:58:37,"VR2W-132371","A69-9006-15752",NA,1276054,4.7278,"°C",NA,NA,NA
2017-09-15 13:01:12,"VR2W-132371","A69-9006-15753",NA,1276054,22.7399,"m",NA,NA,NA
