Time, Fraction, Decimal ID, Hexadecimal ID, Power
45019.6717940,  0.64574, 58119,  E307,     4
45021.0849306,  0.40399, 60537,  EC79,    10
45021.5785185,  0.45180, 15424,  3C40,    11
45021.7298380,  0.07466, 49921,  C301,     9
45022.0459722,  0.56400,   105,    69,     8
45023.2961574,  0.58994, 14732,  398C,    33
45024.7156481,  0.95682, 60537,  EC79,    64
45025.3002894,  0.71176, 60537,  EC79,     5
45025.4174537,  0.39888, 60537,  EC79,    29
45025.8732176,  0.50889, 60537,  EC79,     9
45025.9806366,  0.35539, 51282,  C852,    14
45026.0961806,  0.83822, 60537,  EC79,    24
45026.2611458,  0.67202, 30639,  77AF,    15
45026.6722801,  0.87839,  7482,  1D3A,    62
45026.9361690,  0.16829, 58119,  E307,     9
45027.0450694,  0.54064, 60537,  EC79,    62
45027.0791204,  0.36955, 15424,  3C40,     9
45027.6444792,  0.42055, 60537,  EC79,     9
45027.8666898,  0.76499, 23779,  5CE3,     9
45028.0247222,  0.48496, 15424,  3C40,    25
45028.1689699,  0.14503, 49921,  C301,    51
45028.3377894,  0.55000, 63381,  F795,     7
45028.7883449,  0.15060, 15424,  3C40,    23
45029.4305556,  0.71270, 15424,  3C40,    61
45029.6369792,  0.14100, 25485,  638D,    53
45029.6617245,  0.61363, 62357,  F395,    16
45029.8144444,  0.77651, 27586,  6BC2,     9
45030.6666319,  0.77116, 49921,  C301,    20
45030.8677315,  0.16507, 49453,  C12D,    19
45031.0963657,  0.15170, 15992,  3E78,    68
45031.1332870,  0.89428, 63381,  F795,    20
45031.6398958,  0.94624, 49921,  C301,    68
45031.7731597,  0.42386, 15992,  3E78,    35
45031.7846759,  0.34685, 17543,  4487,    19
45031.8195949,  0.00922, 27586,  6BC2,    18
45032.8043056,  0.07354, 49921,  C301,    18
45032.8309028,  0.49780, 17543,  4487,    19
45032.9233796,  0.92754, 49921,  C301,    16
45033.0658333,  0.54367, 58535,  E4A7,    25
45033.7711806,  0.99170, 15424,  3C40,    67
45034.2904630,  0.23407, 35587,  8B03,    23
45034.5346644,  0.15696, 49921,  C301,    71
45034.6066204,  0.48139, 11596,  2D4C,    26
45034.7053125,  0.25970, 30687,  77DF,    17
45034.9283218,  0.43022, 30687,  77DF,    20
45035.2904398,  0.74692, 14732,  398C,    54
45035.5291435,  0.30631,  4735,  127F,    25
45036.8158565,  0.57628,   586,   24A,    19
45036.9498380,  0.19567, 52869,  CE85,    20
45036.9803009,  0.49972, 60537,  EC79,    21
45037.0432060,  0.87940, 26734,  686E,    35
45037.3236343,  0.72158, 58119,  E307,    52
45037.4482060,  0.99422, 15424,  3C40,    61
45037.7810995,  0.49812, 58535,  E4A7,    34
45037.9271759,  0.31891, 14732,  398C,    20
45038.2102778,  0.12552, 17543,  4487,    19
45039.2890972,  0.02095, 58119,  E307,    72
45039.3499074,  0.87638, 14732,  398C,    34
45039.8605556,  0.11698,  4735,  127F,    19
45040.0927546,  0.06593, 30687,  77DF,    16
45040.4976852,  0.51544, 30687,  77DF,    22
45040.5452778,  0.43264, 49921,  C301,    73
45040.7923843,  0.21465,  7482,  1D3A,    20
45040.9278472,  0.81933, 49921,  C301,    74
45041.3783912,  0.23712, 14732,  398C,    20
45041.9080324,  0.52711, 42476,  A5EC,    20
45042.6251273,  0.29875,  4735,  127F,    65
45043.1741898,  0.20443, 14732,  398C,     0
45043.3507523,  0.36302, 49921,  C301,    65
45043.8252431,  0.50078, 58119,  E307,    31
45043.8841088,  0.22476, 15424,  3C40,    10
45044.2204167,  0.11275, 62357,  F395,    53
45044.2782639,  0.68867, 14732,  398C,    52
45044.3255556,  0.76864, 60537,  EC79,    10
45044.6464815,  0.14486,   586,   24A,    56
45044.6885995,  0.11203, 25485,  638D,    14
45044.8766898,  0.73804, 30687,  77DF,     6
45044.9965162,  0.60998, 60537,  EC79,    52
45045.1373843,  0.02160, 58119,  E307,     2
45045.3243403,  0.17889,  4735,  127F,    55
45045.3303241,  0.63643, 30639,  77AF,     6
45045.8091667,  0.71608,  2269,   8DD,    58
45045.9969329,  0.78691, 14732,  398C,     8
45046.1843981,  0.28965, 17441,  4421,     7
45046.5816435,  0.76550, 59160,  E718,     6
45046.6883102,  0.05251,   586,   24A,    38
45046.7587037,  0.43008, 60537,  EC79,    10
45046.9062847,  0.34130, 58119,  E307,    20
45047.2537384,  0.80697, 36201,  8D69,    16
45048.1268866,  0.32232, 58119,  E307,    36
