Time, Fraction, Decimal ID, Hexadecimal ID, Power
44865.8281366,  0.03643, 49678,  C20E,    50
44866.6260069,  0.98318, 49921,  C301,    53
44866.9888657,  0.16080, 58119,  E307,    52
44867.3462269,  0.40092, 60537,  EC79,    51
44867.6787847,  0.17525, 30687,  77DF,    51
44867.9570486,  0.87892, 30687,  77DF,    49
44868.1071528,  0.09816, 30687,  77DF,     9
44868.3391782,  0.80584, 30687,  77DF,    48
44868.8135532,  0.09905, 17722,  453A,    51
44868.9054514,  0.27907, 60537,  EC79,    10
44868.9962384,  0.58720, 14732,  398C,    11
44869.4625926,  0.23793, 49921,  C301,    11
44869.7361227,  0.58824,   586,   24A,    15
44870.7196644,  0.82238, 60537,  EC79,    10
44870.8687963,  0.01032, 60537,  EC79,    10
44870.8750000,  0.24734, 49921,  C301,     9
44871.0221875,  0.85922, 58119,  E307,     9
44871.8885301,  0.90026, 49921,  C301,    11
44872.0733333,  0.39396, 49453,  C12D,    50
44872.5366782,  0.13173, 36201,  8D69,    52
44872.9747454,  0.31161, 49921,  C301,    12
44873.0553125,  0.36048, 15424,  3C40,    11
44873.5043750,  0.42568, 49921,  C301,    54
44874.4699653,  0.97540, 14732,  398C,    12
44874.5863889,  0.15653, 15424,  3C40,    52
44874.8155324,  0.68644, 58119,  E307,    15
44875.4747454,  0.50937, 47829,  BAD5,    51
44876.2654051,  0.66695, 60537,  EC79,    42
44876.6515278,  0.65577,   586,   24A,    54
44877.2445370,  0.54206, 41555,  A253,    52
44877.5263194,  0.96033, 30687,  77DF,    53
44877.6957639,  0.05266, 60537,  EC79,    12
44878.2025926,  0.42360, 63381,  F795,    51
44878.2452894,  0.26479, 14732,  398C,    51
44878.4102315,  0.13493,   586,   24A,    14
44879.1873611,  0.38707, 15424,  3C40,    13
44879.3082986,  0.97127,  7482,  1D3A,    14
44879.5155903,  0.10219, 49921,  C301,    13
44880.2568171,  0.24573, 60537,  EC79,    15
44880.8653935,  0.00298, 60537,  EC79,    20
44881.7720833,  0.65313, 63381,  F795,    14
44882.0994676,  0.11006, 14732,  398C,    15
44882.1247106,  0.87119, 49921,  C301,    16
44882.7865046,  0.06422,  4735,  127F,    53
44882.8093866,  0.03175, 15424,  3C40,    53
44883.3161806,  0.08750, 58119,  E307,    22
44883.4346065,  0.63916, 49921,  C301,    33
44883.7365046,  0.06571, 49921,  C301,    52
44883.8074190,  0.52876, 30687,  77DF,    50
44884.3403819,  0.44995, 30687,  77DF,    51
44884.4569097,  0.24801, 30639,  77AF,    20
44884.9438889,  0.39410, 58119,  E307,    45
44886.0780208,  0.40656, 25150,  623E,    13
44886.0946528,  0.89068, 58119,  E307,    14
44886.1255440,  0.85161, 36201,  8D69,    10
44886.3254514,  0.43368, 60537,  EC79,    13
44887.5828356,  0.05400, 60537,  EC79,    12
44887.8155440,  0.24737, 55827,  DA13,    52
44887.8476389,  0.16920, 15992,  3E78,    14
44888.8869676,  0.97617, 60537,  EC79,    53
44889.2961690,  0.07795, 14732,  398C,    37
44889.8229977,  0.78235,  4735,  127F,    14
44889.9490046,  0.16298, 30687,  77DF,    13
44890.2883333,  0.44184, 25485,  638D,    14
44890.3604977,  0.38690, 30687,  77DF,    53
44890.5572801,  0.45271,  4735,  127F,    15
44890.6219560,  0.34836, 30687,  77DF,    15
44890.7887731,  0.23808, 24347,  5F1B,    51
44890.9264468,  0.17107, 25822,  64DE,    15
44890.9591204,  0.78196, 35587,  8B03,    11
44891.5597917,  0.14294, 30687,  77DF,    14
44891.6642477,  0.86570, 60537,  EC79,    37
44891.7929167,  0.00542, 30687,  77DF,    52
44892.2700231,  0.89490, 15424,  3C40,    50
44892.5039583,  0.89375, 60537,  EC79,    13
44893.1874537,  0.51796, 49678,  C20E,    50
44893.2588773,  0.78359, 60537,  EC79,    23
44893.5236343,  0.92284, 63381,  F795,    50
44893.8271759,  0.62639, 60570,  EC9A,    12
44894.4822106,  0.42072, 17262,  436E,    58
44894.8012847,  0.51799, 53926,  D2A6,    16
44895.3672338,  0.75791, 55827,  DA13,    15
44895.7182523,  0.78311, 27586,  6BC2,    49
44896.1262847,  0.57979, 60506,  EC5A,    72
44896.2309375,  0.81883, 60537,  EC79,    75
44896.5685069,  0.10958, 42476,  A5EC,    72
44896.6258102,  0.96779, 58119,  E307,    33
44896.9646296,  0.10226,   586,   24A,    41
44897.1815278,  0.88199, 44510,  ADDE,    34
44897.8407639,  0.73034, 49921,  C301,    35
44898.1780671,  0.60045, 25485,  638D,    63
44898.4268634,  0.33619,  4735,  127F,    64
44898.4328241,  0.73915, 30687,  77DF,    25
44898.4479514,  0.98106, 63381,  F795,    65
44898.4747801,  0.42019, 30687,  77DF,    66
44898.4812153,  0.15612, 60537,  EC79,    63
44898.5921412,  0.95512, 36201,  8D69,    25
44898.8013542,  0.81655, 30687,  77DF,    34
44898.8768056,  0.85576,   586,   24A,    66
44898.9135069,  0.43809, 17441,  4421,    27
44898.9813079,  0.07320, 30687,  77DF,    24
44899.2033333,  0.54729, 60537,  EC79,    63
44899.2542361,  0.24021, 49921,  C301,    26
44899.2596181,  0.69191, 15424,  3C40,    26
44899.5216782,  0.56184, 30687,  77DF,    65
44899.5435764,  0.51684, 23779,  5CE3,    24
44899.5533102,  0.56808, 30687,  77DF,    35
44899.5891319,  0.37149, 63381,  F795,    25
44899.6112616,  0.94266, 51282,  C852,    63
44899.9254282,  0.12365, 36201,  8D69,    40
44900.1125000,  0.93926, 15424,  3C40,    37
44900.3020949,  0.33629,   586,   24A,    71
44900.4232986,  0.41325, 60537,  EC79,    77
44900.4653588,  0.55214, 14732,  398C,    69
44900.5458333,  0.10121, 15424,  3C40,    46
44900.5484606,  0.60208, 60537,  EC79,    78
44900.6723495,  0.45096, 60570,  EC9A,    77
44900.7026505,  0.75187, 60537,  EC79,    39
44900.7098032,  0.03571, 17722,  453A,    37
44900.8562500,  0.10030, 36201,  8D69,    77
44900.9066088,  0.60228, 49678,  C20E,    60
44901.1080556,  0.54782,   586,   24A,    39
44901.1098727,  0.68687, 60537,  EC79,    76
44901.1590046,  0.77927,   586,   24A,    68
44901.1694444,  0.26616, 58535,  E4A7,    74
44901.2627894,  0.09922, 30687,  77DF,    38
44901.7555208,  0.14724, 30687,  77DF,    78
44901.9102199,  0.87810,   586,   24A,    38
44902.0667245,  0.72676,   586,   24A,    37
44902.1859028,  0.60110, 58535,  E4A7,    37
44902.2570023,  0.77116, 49453,  C12D,    75
44902.3057292,  0.05201, 54254,  D3EE,    42
44902.3184259,  0.04164, 58119,  E307,    78
44902.3418981,  0.36410, 15424,  3C40,    43
44902.3454398,  0.80750, 49921,  C301,    40
44902.5600579,  0.39374, 30687,  77DF,    36
44902.6571296,  0.03480, 58119,  E307,    76
44902.8675463,  0.31075, 26734,  686E,    77
44902.8921412,  0.70951, 25110,  6216,    37
44902.9370949,  0.41856,   586,   24A,    75
44903.1829051,  0.71908, 15424,  3C40,    76
44903.4715394,  0.41445, 25150,  623E,    44
44903.6009838,  0.59913, 30687,  77DF,    75
44903.6045833,  0.36516,   586,   24A,    38
44903.9729861,  0.20877, 30687,  77DF,    40
44904.0912616,  0.21153, 30639,  77AF,    41
44904.1086574,  0.84172, 30687,  77DF,    81
