Time, Fraction, Decimal ID, Hexadecimal ID, Power
44864.6441551,  0.23671, 23779,  5CE3,    13
44864.6443866,  0.65363, 23779,  5CE3,    15
44864.6455671,  0.74927, 23779,  5CE3,    13
44864.6500579,  0.63969, 23779,  5CE3,    13
44864.6514815,  0.11134, 23779,  5CE3,    54
44864.6519444,  0.93323, 23779,  5CE3,    52
44864.6521875,  0.34440, 23779,  5CE3,    54
44864.6524190,  0.75616, 23779,  5CE3,    54
44864.6535995,  0.82624, 23779,  5CE3,    10
44864.6545486,  0.48307, 23779,  5CE3,    11
44864.6547801,  0.89906, 23779,  5CE3,    47
44864.6557292,  0.55867, 23779,  5CE3,    10
44864.6559606,  0.97115, 23779,  5CE3,    11
44864.6578588,  0.26448, 23779,  5CE3,    13
44864.6651852,  0.14150, 23779,  5CE3,    55
44864.6886690,  0.98224, 49678,  C20E,    14
44864.7013310,  0.02909, 23779,  5CE3,    54
44864.7495139,  0.54436, 44510,  ADDE,    55
44865.2521296,  0.64046, 14732,  398C,    55
44865.4543981,  0.52936, 55827,  DA13,    65
44865.4867014,  0.69585, 55827,  DA13,    14
44865.4871759,  0.75650, 55827,  DA13,    16
44865.5573148,  0.48684, 28072,  6DA8,    52
44865.7434606,  0.38284, 28072,  6DA8,    56
44865.9987616,  0.32741, 25110,  6216,    15
44866.0784028,  0.24878, 42185,  A4C9,    49
44866.2872685,  0.65116, 15424,  3C40,    55
44866.4703356,  0.12334, 58119,  E307,    14
44866.4710417,  0.58056, 58119,  E307,    54
44866.5088426,  0.36660, 55827,  DA13,    16
44866.5133565,  0.73226, 55827,  DA13,    46
44866.5147917,  0.00775, 55827,  DA13,    13
44866.5150231,  0.55440, 55827,  DA13,    14
44866.5195370,  0.90563, 55827,  DA13,    17
44866.5276273,  0.46356, 55827,  DA13,    14
44866.5625694,  0.66499, 55827,  DA13,    14
44866.5839699,  0.00322, 55827,  DA13,    13
44866.5844444,  0.08554, 55827,  DA13,    50
44866.5865741,  0.95682, 55827,  DA13,    13
44866.6429282,  0.44712, 55827,  DA13,    55
44866.6522106,  0.67903, 58119,  E307,    16
44866.6801389,  0.82238, 28072,  6DA8,    16
44866.6835764,  0.49108, 55827,  DA13,    71
44866.6838194,  0.04013, 55827,  DA13,    53
44866.6880903,  0.89586, 55827,  DA13,    55
44866.6888079,  0.53642, 55827,  DA13,    14
44866.7130671,  0.48057, 55827,  DA13,    16
44866.7142593,  0.24451, 55827,  DA13,    11
44866.7147338,  0.34416, 55827,  DA13,    53
44866.7149653,  0.89826, 55827,  DA13,    56
44866.7154514,  0.00257, 55827,  DA13,    51
44866.7996065,  0.72520, 55827,  DA13,    24
44866.8036458,  0.98582, 55827,  DA13,    13
44866.8050810,  0.27869, 55827,  DA13,    15
44866.8060301,  0.48544, 55827,  DA13,    17
44866.8100694,  0.84407, 55827,  DA13,    15
44866.8281481,  0.47378, 55827,  DA13,    12
44866.8283912,  0.02210, 55827,  DA13,    26
44866.8295718,  0.76691, 55827,  DA13,    13
44866.8298148,  0.31565, 55827,  DA13,    13
44866.8300463,  0.86702, 55827,  DA13,    14
44866.8595370,  0.80786, 55827,  DA13,    45
44866.8600116,  0.91055, 55827,  DA13,    12
44866.8602546,  0.46147, 55827,  DA13,     7
44866.8716667,  0.88401, 55827,  DA13,    14
44866.9512963,  0.48144, 15992,  3E78,    10
44866.9553819,  0.82871, 55827,  DA13,    53
44866.9629630,  0.26909, 15992,  3E78,    52
44866.9698611,  0.67238, 15992,  3E78,    30
44866.9722454,  0.35983, 15992,  3E78,    52
44866.9746296,  0.04728, 15992,  3E78,    14
44866.9766204,  0.04080, 30639,  77AF,    14
44866.9854861,  0.19125, 58119,  E307,    48
44867.0897222,  0.05568, 25110,  6216,    14
44867.3021875,  0.38385, 15992,  3E78,    52
44867.3083796,  0.16685, 15992,  3E78,   187
44867.3086111,  0.73132, 15992,  3E78,   118
44867.3131366,  0.57585, 15992,  3E78,   184
44867.3138542,  0.28339, 15992,  3E78,   233
44867.3143287,  0.42544, 15992,  3E78,    21
44867.3148032,  0.56568, 15992,  3E78,    97
44867.3155208,  0.27326, 15992,  3E78,   122
44867.3159954,  0.40860, 15992,  3E78,   150
44867.3209954,  0.37399, 15992,  3E78,    53
44867.3768171,  0.58300, 23779,  5CE3,    28
44867.4000926,  0.46370, 55827,  DA13,    55
44867.4448264,  0.93638, 55827,  DA13,    13
44867.4510185,  0.77111, 55827,  DA13,    14
44867.4564931,  0.86529, 55827,  DA13,    54
44867.4631597,  0.88756, 55827,  DA13,    15
44867.4729514,  0.65039, 23779,  5CE3,    16
44867.4769676,  0.98762, 55827,  DA13,    46
44867.4779282,  0.28209, 55827,  DA13,    14
44867.4795949,  0.30936, 55827,  DA13,    39
44867.4991204,  0.29066, 55827,  DA13,    14
44867.5162616,  0.56899, 55827,  DA13,    57
44867.5200694,  0.64435, 55827,  DA13,    55
44867.5231366,  0.49660, 15992,  3E78,    55
44867.5276968,  0.06886, 55827,  DA13,    17
44867.5286458,  0.37238, 55827,  DA13,    55
44867.5398380,  0.47985, 55827,  DA13,    15
44867.5407870,  0.79029, 55827,  DA13,    13
44867.5431713,  0.58430, 55827,  DA13,    15
44867.5541319,  0.12638, 55827,  DA13,    61
44867.5626968,  0.87957, 55827,  DA13,    19
44867.5762731,  0.51900, 55827,  DA13,    15
44867.5769907,  0.22113, 55827,  DA13,    52
44867.5900810,  0.32011, 55827,  DA13,    13
44867.5915046,  0.71006, 55827,  DA13,    14
44867.6005556,  0.42772, 55827,  DA13,    54
44867.6057986,  0.11640, 55827,  DA13,    16
44867.6338773,  0.95651, 55827,  DA13,    16
44867.6707870,  0.21141, 55827,  DA13,    14
44867.7231597,  0.43375, 55827,  DA13,    15
44867.7233449,  0.53280, 15992,  3E78,    12
44867.7234028,  0.00146, 55827,  DA13,    63
44867.7236343,  0.56700, 55827,  DA13,    55
44867.7241088,  0.69926, 55827,  DA13,    15
44867.7248264,  0.39753, 55827,  DA13,    38
44867.7250579,  0.96520, 55827,  DA13,    14
44867.7255440,  0.09991, 55827,  DA13,    52
44867.7257755,  0.66911, 55827,  DA13,    20
44867.7389815,  0.63299, 15992,  3E78,    56
44867.7399306,  0.54249, 15992,  3E78,    13
44867.7529745,  0.54583, 15992,  3E78,    15
44867.7532176,  0.04102, 15992,  3E78,    53
44867.7646065,  0.08911, 15992,  3E78,    51
44867.7662616,  0.63134, 15992,  3E78,    55
44867.7667361,  0.63695, 15992,  3E78,    16
44867.7672106,  0.64912, 15992,  3E78,    14
44867.7771759,  0.95138, 15992,  3E78,    52
44867.7774190,  0.46020, 15992,  3E78,    49
44867.8450810,  0.91986, 15992,  3E78,    52
44867.8457986,  0.48120, 15992,  3E78,    54
44867.8465162,  0.04442, 15992,  3E78,    49
44867.8474653,  0.12278, 15992,  3E78,    51
44867.8742824,  0.73353,   105,    69,    14
44867.8750116,  0.74779, 15992,  3E78,    29
44867.8752546,  0.27792, 15992,  3E78,    15
44867.8757292,  0.33926, 15992,  3E78,    14
44867.8781019,  0.64833, 15992,  3E78,    14
44867.8785764,  0.70468, 15992,  3E78,    14
44867.8788194,  0.23246, 15992,  3E78,    51
44867.8792940,  0.28380, 15992,  3E78,    15
44867.9047222,  0.40521, 15992,  3E78,    24
44867.9049537,  0.94509, 15992,  3E78,    11
44867.9070949,  0.79406, 15992,  3E78,    13
44867.9082870,  0.48410, 15992,  3E78,    14
44867.9099537,  0.25130, 15992,  3E78,    54
44867.9116204,  0.03132, 15992,  3E78,    43
44867.9128009,  0.72319, 15992,  3E78,    54
44867.9194560,  0.74471, 15992,  3E78,    55
44867.9201736,  0.36240, 15992,  3E78,    55
44867.9215972,  0.59904, 15992,  3E78,    53
44867.9220718,  0.67984, 15992,  3E78,    13
44867.9225463,  0.76425, 15992,  3E78,    48
44867.9227894,  0.30638, 15992,  3E78,    15
44867.9869907,  0.69460, 15992,  3E78,    46
44867.9872338,  0.24883, 15992,  3E78,    52
44867.9881829,  0.46586, 15992,  3E78,    24
44867.9884259,  0.01728, 15992,  3E78,    13
44867.9886574,  0.56904, 15992,  3E78,    14
44867.9891319,  0.67636, 15992,  3E78,    13
44867.9896065,  0.78933, 15992,  3E78,    13
44867.9960301,  0.75069, 15992,  3E78,    42
44867.9965046,  0.85823, 15992,  3E78,    15
44867.9967477,  0.41260, 15992,  3E78,    15
44867.9981713,  0.75446, 15992,  3E78,    53
44868.0053125,  0.50644, 15992,  3E78,    16
44868.0107870,  0.40012, 15992,  3E78,    51
44868.0172106,  0.52120, 15992,  3E78,    14
44868.0224537,  0.04409, 15992,  3E78,    45
44868.0226852,  0.61531, 15992,  3E78,    45
44868.0231597,  0.76209, 15992,  3E78,    52
44868.0236343,  0.91276, 15992,  3E78,    14
44868.0238773,  0.48607, 15992,  3E78,    53
44868.0241204,  0.05998, 15992,  3E78,    12
44868.0245949,  0.20909, 15992,  3E78,    18
44868.0248264,  0.78115, 15992,  3E78,    15
44868.0253009,  0.92392, 15992,  3E78,    18
44868.0305440,  0.61956, 15992,  3E78,    55
44868.0495949,  0.42792, 15992,  3E78,    26
44868.0500694,  0.57513, 15992,  3E78,    55
44868.0512616,  0.45350, 15992,  3E78,    55
44868.0531713,  0.09936, 15992,  3E78,    28
44868.0534028,  0.67775, 15992,  3E78,    15
44868.0541667,  0.40785, 11596,  2D4C,    15
44868.0543634,  0.00139, 15992,  3E78,    14
44868.0560301,  0.05014, 15992,  3E78,    53
44868.0572106,  0.94000, 15992,  3E78,    14
44868.1291782,  0.16358, 15992,  3E78,    13
44868.1294097,  0.75211, 15992,  3E78,    53
44868.1296528,  0.34063, 15992,  3E78,    33
44868.1306019,  0.69028, 15992,  3E78,    11
44868.1329861,  0.55274, 15992,  3E78,    16
44868.1334606,  0.71786, 15992,  3E78,    51
44868.1341782,  0.45916, 15992,  3E78,    12
44868.1346528,  0.61516, 15992,  3E78,    10
44868.1351273,  0.77757, 15992,  3E78,    13
44868.1384606,  0.89584, 15992,  3E78,    14
44868.1387037,  0.47349, 15992,  3E78,    51
44868.1394213,  0.20102, 15992,  3E78,    53
44868.1396528,  0.77615, 15992,  3E78,    14
44868.1406134,  0.07572, 15992,  3E78,    54
44868.1413194,  0.80726, 15992,  3E78,    14
44868.1417940,  0.96448, 15992,  3E78,    13
44868.1425116,  0.70089, 15992,  3E78,    54
44868.1427546,  0.27521, 15992,  3E78,    16
44868.1439468,  0.15953, 15992,  3E78,    13
44868.1446528,  0.88245, 15992,  3E78,    14
44868.1460880,  0.33921, 15992,  3E78,    34
44868.1465625,  0.49440, 15992,  3E78,    52
44868.1484722,  0.11069, 15992,  3E78,    15
44868.1498958,  0.60600, 15992,  3E78,    54
44868.1503704,  0.76989, 15992,  3E78,    51
44868.1520370,  0.85255, 15992,  3E78,    53
44868.1525231,  0.02405, 15992,  3E78,    13
44868.1639583,  0.02165, 15992,  3E78,    47
44868.1641898,  0.61101, 15992,  3E78,    13
44868.1699074,  0.67905, 15992,  3E78,    14
44868.1703819,  0.85617, 15992,  3E78,    54
44868.1706250,  0.44688, 15992,  3E78,    24
44868.1746759,  0.42568, 15992,  3E78,    43
44868.1803935,  0.49214, 15992,  3E78,    55
44868.1806366,  0.08328, 15992,  3E78,    15
44868.1832523,  0.58044, 15992,  3E78,    14
44868.1863542,  0.27897, 15992,  3E78,    14
44868.1865856,  0.87117, 15992,  3E78,    16
44868.1877778,  0.83351, 15992,  3E78,    54
44868.1892130,  0.38188, 15992,  3E78,    12
44868.2001736,  0.67449, 15992,  3E78,    13
44868.2016088,  0.26453, 15992,  3E78,    14
44868.2018403,  0.86011, 15992,  3E78,    15
44868.2037500,  0.60273, 15992,  3E78,    15
44868.2039931,  0.19315, 15992,  3E78,    14
44868.2046991,  0.97770, 15992,  3E78,    43
44868.2066088,  0.76646, 15992,  3E78,    54
44868.2068519,  0.36797, 15992,  3E78,    49
44868.2097106,  0.60247, 15992,  3E78,    14
44868.2101852,  0.80078, 15992,  3E78,    14
44868.2106713,  0.00173, 15992,  3E78,    17
44868.2109028,  0.60004, 15992,  3E78,    54
44868.2128125,  0.40680, 15992,  3E78,    15
44868.2140046,  0.40104, 15992,  3E78,    54
44868.2144792,  0.59659, 15992,  3E78,    44
44868.2147222,  0.19795, 15992,  3E78,    16
44868.2151968,  0.40336, 15992,  3E78,    16
44868.2194907,  0.21465, 15992,  3E78,    14
44868.2204398,  0.62872, 15992,  3E78,    15
44868.2225926,  0.06842, 15992,  3E78,    14
44868.2256829,  0.94374, 15992,  3E78,    53
44868.2273611,  0.17673, 15992,  3E78,    54
44868.2471412,  0.64960, 15992,  3E78,    14
44868.2733681,  0.29395, 15992,  3E78,    54
44868.2735995,  0.89416, 15992,  3E78,    66
44868.2778935,  0.65471, 15992,  3E78,    15
44868.2786111,  0.45072, 15992,  3E78,    13
44868.2793287,  0.26081, 15992,  3E78,    13
44868.2812384,  0.07654, 15992,  3E78,    55
44868.2814699,  0.67694, 15992,  3E78,    54
44868.2831366,  0.86755, 15992,  3E78,    51
44868.2833796,  0.46963, 15992,  3E78,    50
44868.2836227,  0.06979, 15992,  3E78,    52
44868.2838542,  0.66868, 15992,  3E78,    54
44868.2840972,  0.26803, 15992,  3E78,    44
44868.2843287,  0.86872, 15992,  3E78,    14
44868.2848148,  0.06718, 15992,  3E78,    13
44868.2850463,  0.66263, 15992,  3E78,    12
44868.2862384,  0.63218, 15992,  3E78,    11
44868.2864815,  0.22937, 15992,  3E78,    16
44868.2871991,  0.01373, 15992,  3E78,    14
44868.2874306,  0.60720, 15992,  3E78,    12
44868.2876736,  0.19790, 15992,  3E78,    52
44868.2879051,  0.78813, 15992,  3E78,    50
