Time, Fraction, Decimal ID, Hexadecimal ID, Power
44863.6526042,  0.71145, 25822,  64DE,    17
44863.6552315,  0.47834, 25822,  64DE,     8
44863.6707292,  0.96911, 25822,  64DE,     8
44863.6745486,  0.75403, 25822,  64DE,    48
44863.6997338,  0.43392, 30639,  77AF,    46
44863.6999653,  0.80798, 30639,  77AF,    47
44863.8322801,  0.55965, 25822,  64DE,    10
44863.9248611,  0.03204, 62357,  F395,    11
44863.9290625,  0.48129, 23779,  5CE3,     8
44863.9319444,  0.11352, 62357,  F395,    48
44863.9451620,  0.76149, 62357,  F395,    11
44863.9456366,  0.56419, 62357,  F395,    44
44863.9461111,  0.37195, 62357,  F395,    52
44864.1471412,  0.42626, 30639,  77AF,     9
44864.3791667,  0.84105, 30639,  77AF,    30
44864.3850926,  0.71013, 30639,  77AF,    65
44864.3990741,  0.82430, 30639,  77AF,    66
44864.4069097,  0.93897, 58119,  E307,    62
44864.4843981,  0.29225, 30639,  77AF,    29
44864.4945833,  0.08846, 30639,  77AF,    29
44864.4952894,  0.46425, 30639,  77AF,    29
44864.5071181,  0.85175, 30639,  77AF,    65
44864.5073611,  0.29361, 30639,  77AF,    56
44864.5085417,  0.49953, 30639,  77AF,    66
44864.7322569,  0.39014, 34989,  88AD,    31
44864.7448032,  0.13118, 34989,  88AD,    28
44864.7457407,  0.92174, 34989,  88AD,    27
44864.7462153,  0.81743, 34989,  88AD,    28
44864.7502431,  0.44659, 34989,  88AD,    64
44864.7516667,  0.15437, 34989,  88AD,    68
44864.7564005,  0.23846, 34989,  88AD,    58
44864.7573495,  0.05354, 34989,  88AD,    37
44864.7587616,  0.76939, 34989,  88AD,    69
44864.7590046,  0.22219, 34989,  88AD,    67
44864.7604167,  0.93887, 34989,  88AD,    38
44864.7608912,  0.83666, 34989,  88AD,    59
44864.7611343,  0.28418, 34989,  88AD,    31
44864.7644444,  0.60969, 34989,  88AD,    28
44864.7863889,  0.11986, 58535,  E4A7,    27
44864.7897685,  0.13243, 34989,  88AD,    59
44864.8134375,  0.46900, 34989,  88AD,    65
44864.8136690,  0.93069, 34989,  88AD,    65
44864.8139120,  0.39146, 34989,  88AD,    36
44864.8141435,  0.85271, 34989,  88AD,    30
44864.8832870,  0.84880, 34989,  88AD,    30
44864.9029398,  0.87904, 34989,  88AD,    28
44864.9036574,  0.25953, 34989,  88AD,    29
44864.9121759,  0.82382, 34989,  88AD,    65
44864.9178588,  0.84158, 34989,  88AD,    65
44864.9188079,  0.68488, 34989,  88AD,    25
44864.9240162,  0.78131, 34989,  88AD,    27
44864.9242593,  0.23815, 34989,  88AD,    31
44864.9244907,  0.69494, 34989,  88AD,    24
44864.9247338,  0.15110, 34989,  88AD,    25
44864.9252083,  0.06317, 34989,  88AD,    26
44864.9254398,  0.52044, 34989,  88AD,    28
44864.9256713,  0.97689, 34989,  88AD,    31
44864.9263889,  0.35755, 34989,  88AD,    23
44864.9280440,  0.57636, 34989,  88AD,    72
44864.9287500,  0.95130, 34989,  88AD,   135
44864.9287500,  0.95289, 34989,  88AD,   108
44864.9289931,  0.41217, 34989,  88AD,   191
44864.9292245,  0.86867, 34989,  88AD,   224
44864.9294676,  0.33000, 34989,  88AD,   226
44864.9296991,  0.79223, 34989,  88AD,   184
44864.9299421,  0.24888, 34989,  88AD,   263
44864.9301736,  0.70874, 34989,  88AD,   286
44864.9304167,  0.16889, 34989,  88AD,   292
44864.9306481,  0.62824, 34989,  88AD,   297
44864.9308912,  0.08813, 34989,  88AD,   281
44864.9311227,  0.55015, 34989,  88AD,   270
44864.9313657,  0.01265, 34989,  88AD,   309
44864.9315972,  0.47606, 34989,  88AD,   322
44864.9318287,  0.93909, 34989,  88AD,   291
44864.9320718,  0.39736, 34989,  88AD,   300
44864.9323032,  0.85564, 34989,  88AD,   297
44864.9325463,  0.31435, 34989,  88AD,   209
44864.9325463,  0.31608, 34989,  88AD,   177
44864.9327778,  0.77217, 34989,  88AD,   242
44864.9330208,  0.23222, 34989,  88AD,   224
44864.9332523,  0.69479, 34989,  88AD,   209
44864.9339699,  0.08832, 34989,  88AD,    25
44864.9353819,  0.87278, 34989,  88AD,    65
44864.9358565,  0.79725, 34989,  88AD,    31
44864.9365741,  0.19589, 34989,  88AD,    37
44864.9368056,  0.66016, 34989,  88AD,   135
44864.9370486,  0.12091, 34989,  88AD,   219
44864.9372801,  0.58058, 34989,  88AD,   196
44864.9375231,  0.04073, 34989,  88AD,   290
44864.9379861,  0.96311, 34989,  88AD,   344
44864.9382292,  0.42048, 34989,  88AD,   333
44864.9384606,  0.87628, 34989,  88AD,   320
44864.9384606,  0.87798, 34989,  88AD,   286
44864.9387037,  0.33309, 34989,  88AD,   306
44864.9389352,  0.78892, 34989,  88AD,   279
44864.9391782,  0.24590, 34989,  88AD,   313
44864.9396528,  0.15859, 34989,  88AD,   299
44864.9398843,  0.61375, 34989,  88AD,   280
44864.9401273,  0.07063, 34989,  88AD,    55
44864.9401273,  0.07226, 34989,  88AD,    25
44864.9408333,  0.43699, 34989,  88AD,    71
44864.9408333,  0.43804, 34989,  88AD,    50
44864.9441435,  0.85204, 34989,  88AD,    27
44864.9576736,  0.66566, 34989,  88AD,    28
44864.9632986,  0.64437, 60570,  EC9A,    67
44865.1302778,  0.33605, 34989,  88AD,    50
44865.1309838,  0.71731, 34989,  88AD,    27
44865.1314583,  0.63177, 34989,  88AD,    29
44865.1451968,  0.38916, 34989,  88AD,    40
44865.1456713,  0.30955, 34989,  88AD,    28
44865.1475579,  0.98958, 34989,  88AD,    65
44865.1478009,  0.45554, 34989,  88AD,    66
44865.1480324,  0.91919, 34989,  88AD,    64
44865.1506366,  0.98807, 34989,  88AD,    28
44865.1511111,  0.91343, 34989,  88AD,    61
44865.1523032,  0.22161, 34989,  88AD,    65
44865.1534838,  0.52248, 34989,  88AD,    28
44865.1537153,  0.98063, 34989,  88AD,    28
44865.1539583,  0.44534, 34989,  88AD,    28
44865.1693519,  0.22397, 34989,  88AD,    63
44865.1695833,  0.68140, 34989,  88AD,    61
44865.1700579,  0.59647, 34989,  88AD,    36
44865.1705324,  0.51158, 34989,  88AD,    29
44865.1707639,  0.96858, 34989,  88AD,    29
44865.1710069,  0.42782, 34989,  88AD,    28
44865.1736111,  0.46776, 34989,  88AD,    28
44865.1740856,  0.38311, 34989,  88AD,    28
44865.1743171,  0.84009, 34989,  88AD,    28
44865.1745602,  0.29630, 34989,  88AD,    27
44865.1747917,  0.75350, 34989,  88AD,    28
44865.1757407,  0.58423, 34989,  88AD,    27
44865.1764468,  0.94312, 34989,  88AD,    66
44865.1771644,  0.30221, 34989,  88AD,    30
44865.1778704,  0.67591, 34989,  88AD,    29
44865.1800000,  0.79327, 34989,  88AD,    27
44865.1814236,  0.55680, 34989,  88AD,    29
44865.2727315,  0.72472, 15992,  3E78,    66
44865.3173264,  0.52368, 34989,  88AD,    67
44865.3182755,  0.33401, 34989,  88AD,    28
44865.3185069,  0.78585, 34989,  88AD,    27
44865.3239583,  0.18288, 34989,  88AD,    29
44865.3241898,  0.63275, 34989,  88AD,    66
44865.3251389,  0.44184, 34989,  88AD,    29
44865.3260880,  0.26371, 34989,  88AD,    28
44865.3270370,  0.07812, 34989,  88AD,    67
44865.3270370,  0.07903, 34989,  88AD,    62
44865.3272685,  0.52968, 34989,  88AD,    54
44865.3275000,  0.97919, 34989,  88AD,    26
44865.3277431,  0.42921, 34989,  88AD,    21
44865.3279745,  0.87971, 34989,  88AD,    28
44865.3282176,  0.32940, 34989,  88AD,    79
44865.3282176,  0.33045, 34989,  88AD,    63
44865.3284491,  0.77644, 34989,  88AD,    75
44865.3286921,  0.22627, 34989,  88AD,    50
44865.3289236,  0.67665, 34989,  88AD,    72
44865.3291667,  0.12696, 34989,  88AD,    85
44865.3293981,  0.57780, 34989,  88AD,    81
44865.3293981,  0.57871, 34989,  88AD,    48
44865.3296412,  0.02820, 34989,  88AD,    81
44865.3296412,  0.02916, 34989,  88AD,    66
44865.3298727,  0.47932, 34989,  88AD,    94
44865.3301042,  0.92990, 34989,  88AD,    29
44865.3301042,  0.93071, 34989,  88AD,    33
44865.3303472,  0.38308, 34989,  88AD,    27
44865.3308218,  0.28677, 34989,  88AD,    24
44865.3308218,  0.28778, 34989,  88AD,    31
