Time, Fraction, Decimal ID, Hexadecimal ID, Power
44864.7404514,  0.02014, 58119,  E307,    15
44865.0142593,  0.74776, 60570,  EC9A,    55
44865.1466898,  0.66355, 15992,  3E78,    19
44865.3217014,  0.43224, 19046,  4A66,    15
44865.3219444,  0.08275, 19046,  4A66,    18
44865.3451273,  0.71337, 19046,  4A66,   123
44865.3453704,  0.36672, 19046,  4A66,   215
44865.3460880,  0.31404, 19046,  4A66,   256
44865.3460880,  0.31490, 19046,  4A66,   294
44865.3463194,  0.97804, 19046,  4A66,    44
44865.3632986,  0.94391, 19046,  4A66,    14
44865.3814815,  0.34296, 19046,  4A66,    21
44865.3862616,  0.66851, 19046,  4A66,    55
44865.3876968,  0.67533, 19046,  4A66,    40
44865.3884144,  0.63561, 19046,  4A66,    53
44865.3898495,  0.63820, 19046,  4A66,    19
44865.3903241,  0.96527, 19046,  4A66,    57
44865.3936806,  0.36653, 19046,  4A66,    21
44865.3943981,  0.38457, 19046,  4A66,    58
44865.3946412,  0.05981, 19046,  4A66,    16
44865.3951157,  0.40600, 19046,  4A66,    22
44865.3960764,  0.09758, 19046,  4A66,    55
44865.3963079,  0.77025, 19046,  4A66,    10
44865.3982292,  0.13992, 19046,  4A66,    11
44865.3989468,  0.15398, 19046,  4A66,    21
44865.3991782,  0.82437, 19046,  4A66,    63
44865.3994213,  0.49404, 19046,  4A66,    23
44865.4008565,  0.51348, 19046,  4A66,    17
44865.4010995,  0.18134, 19046,  4A66,    21
44865.4013310,  0.84909, 19046,  4A66,    61
44865.4015741,  0.51602, 19046,  4A66,    16
44865.4025347,  0.18048, 19046,  4A66,    20
44865.4030093,  0.51177, 19046,  4A66,    60
44865.4032523,  0.18297, 19046,  4A66,    17
44865.4034838,  0.85360, 19046,  4A66,    47
44865.4044444,  0.52173, 19046,  4A66,    63
44865.4097106,  0.15139, 19046,  4A66,    30
44865.4109028,  0.48638, 19046,  4A66,   127
44865.5026968,  0.32693, 26734,  686E,    55
44865.6015509,  0.93158,  7482,  1D3A,    15
44865.6393287,  0.47364, 19046,  4A66,    15
44865.6484722,  0.02285, 30687,  77DF,    16
44865.7329861,  0.55824, 17722,  453A,    15
44865.7433681,  0.56337, 19046,  4A66,    55
44865.7923958,  0.07450, 19046,  4A66,    14
44865.8143866,  0.68848, 19046,  4A66,    17
44865.9148727,  0.08062, 19046,  4A66,    53
44865.9151042,  0.75167, 19046,  4A66,    10
44865.9165394,  0.80042, 19046,  4A66,    55
44865.9220486,  0.16305, 19046,  4A66,    28
44865.9229977,  0.85240, 19046,  4A66,    53
44865.9232407,  0.52202, 19046,  4A66,    18
44865.9237153,  0.86409, 19046,  4A66,    21
44865.9263542,  0.26025, 19046,  4A66,    13
44865.9280208,  0.97790, 19046,  4A66,    50
44865.9285069,  0.32045, 19046,  4A66,    13
44865.9296991,  0.67180, 19046,  4A66,    10
44865.9301852,  0.01450, 19046,  4A66,    16
44865.9304167,  0.68577, 19046,  4A66,    14
44865.9306597,  0.35645, 19046,  4A66,    53
44865.9323380,  0.04913, 19046,  4A66,    12
44865.9323380,  0.04990, 19046,  4A66,    12
44865.9510417,  0.38484, 49678,  C20E,    53
44865.9631944,  0.27168, 19046,  4A66,    57
44865.9775463,  0.35354, 19046,  4A66,    30
44866.0008565,  0.49526, 49678,  C20E,    57
44866.0072917,  0.07860, 60537,  EC79,    56
44866.0134259,  0.38145, 19046,  4A66,    18
44866.0237037,  0.89865, 19046,  4A66,    54
44866.0382986,  0.47952, 19046,  4A66,    22
44866.0399769,  0.15002, 19046,  4A66,    10
44866.0411690,  0.50068, 19046,  4A66,    29
44866.0536111,  0.37449, 19046,  4A66,   314
44866.0545718,  0.08237, 19046,  4A66,   195
