Time, Fraction, Decimal ID, Hexadecimal ID, Power
44865.6014699,  0.67089, 47829,  BAD5,     6
44865.6021875,  0.00571, 47829,  BAD5,     5
44865.6033681,  0.23959, 47829,  BAD5,     7
44865.6078588,  0.74505, 47829,  BAD5,    48
44865.6099884,  0.77169, 47829,  BAD5,    47
44865.6187500,  0.60578, 47829,  BAD5,     9
44865.6189931,  0.06895, 47829,  BAD5,     4
44865.6194560,  0.99786, 47829,  BAD5,     7
44865.6218287,  0.64113, 47829,  BAD5,     4
44865.6296412,  0.89956, 47829,  BAD5,     4
44865.6336690,  0.69710, 47829,  BAD5,     5
44865.6355671,  0.35750, 47829,  BAD5,     3
44865.6426736,  0.02400, 47829,  BAD5,     5
44865.6509606,  0.11755, 47829,  BAD5,     8
44865.6514352,  0.03677, 47829,  BAD5,     7
44865.6677662,  0.68356, 47829,  BAD5,     6
44865.6680093,  0.14294, 47829,  BAD5,     6
44865.6751042,  0.94874, 47829,  BAD5,     3
44865.6796065,  0.76684, 47829,  BAD5,     7
44865.6815046,  0.49915, 47829,  BAD5,    48
44865.6890856,  0.36859, 47829,  BAD5,    47
44865.6933449,  0.82079, 47829,  BAD5,    48
44865.6959491,  0.97055, 47829,  BAD5,     8
44865.7078009,  0.54974, 47829,  BAD5,     6
44865.7080440,  0.02174, 47829,  BAD5,    48
44865.7082755,  0.49641, 47829,  BAD5,     7
44865.7085069,  0.96990, 47829,  BAD5,     7
44865.7089815,  0.91622, 47829,  BAD5,     7
44865.7092245,  0.38644, 47829,  BAD5,     5
44865.7160995,  0.05414, 47829,  BAD5,    43
44865.7165625,  0.99150, 47829,  BAD5,     6
44865.7170370,  0.92874, 47829,  BAD5,    46
44865.7196528,  0.14129, 47829,  BAD5,     2
44865.7198843,  0.61276, 47829,  BAD5,     6
44865.7258102,  0.43824, 47829,  BAD5,    46
44865.8073032,  0.68145, 47829,  BAD5,     7
44865.8156019,  0.30835, 47829,  BAD5,    18
44865.8175000,  0.13629, 47829,  BAD5,     6
44865.8184491,  0.05599, 47829,  BAD5,    10
44865.8201042,  0.39818, 47829,  BAD5,    47
44865.8208102,  0.82775, 47829,  BAD5,    44
44865.8224769,  0.16401, 47829,  BAD5,     7
44865.8255556,  0.30871, 47829,  BAD5,     4
44865.8257870,  0.78268, 47829,  BAD5,     8
44865.8276852,  0.56745, 47829,  BAD5,    21
44865.8338426,  0.86414, 47829,  BAD5,    42
44865.8392940,  0.73483, 47829,  BAD5,     8
44865.8454514,  0.98862, 47829,  BAD5,     6
44865.8523264,  0.56786, 47829,  BAD5,    14
44865.8599074,  0.63825, 47829,  BAD5,     6
